year,category,sub_category,winner,entity,
1965,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Cat Ballou,
1965,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,The Collector,
1965,WRITING,WRITING (Screenplay--based on material from another medium),TRUE,Doctor Zhivago,
1965,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Ship of Fools,
1965,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,A Thousand Clowns,
1965,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,Casanova '70,
1965,WRITING,WRITING (Story and Screenplay--written directly for the screen),TRUE,Darling,
1965,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,Those Magnificent Men in Their Flying Machines,
1965,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Train,
1965,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Umbrellas of Cherbourg,
1964,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Americanization of Emily,
1964,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,"Hush...Hush, Sweet Charlotte",
1964,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Night of the Iguana,
1964,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Seven Days in May,
1964,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,Zorba the Greek,
1964,ART DIRECTION,ART DIRECTION (Color),FALSE,Becket,
1964,ART DIRECTION,ART DIRECTION (Color),FALSE,Mary Poppins,
1964,ART DIRECTION,ART DIRECTION (Color),TRUE,My Fair Lady,
1964,ART DIRECTION,ART DIRECTION (Color),FALSE,The Unsinkable Molly Brown,
1964,ART DIRECTION,ART DIRECTION (Color),FALSE,What a Way to Go!,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Americanization of Emily,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Fate Is the Hunter,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,"Hush...Hush, Sweet Charlotte",
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Night of the Iguana,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,Zorba the Greek,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Becket,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Cheyenne Autumn,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Mary Poppins,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,My Fair Lady,
1964,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Unsinkable Molly Brown,
1964,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,A House Is Not a Home,
1964,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,"Hush...Hush, Sweet Charlotte",
1964,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,Kisses for My President,
1964,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),TRUE,The Night of the Iguana,
1964,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,The Visit,
1964,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,Becket,
1964,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,Mary Poppins,
1964,COSTUME DESIGN,COSTUME DESIGN (Color),TRUE,My Fair Lady,
1964,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,The Unsinkable Molly Brown,
1964,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,What a Way to Go!,
1964,DIRECTING,DIRECTING,FALSE,Becket,
1964,DIRECTING,DIRECTING,FALSE,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,
1964,DIRECTING,DIRECTING,FALSE,Mary Poppins,
1964,DIRECTING,DIRECTING,TRUE,My Fair Lady,
1964,DIRECTING,DIRECTING,FALSE,Zorba the Greek,
1964,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Finest Hours,
1964,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Four Days in November,
1964,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Human Dutch,
1964,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Jacques-Yves Cousteau's World without Sun,
1964,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,"Over There, 1914-18",
1964,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Breaking the Habit,
1964,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Children Without,
1964,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Kenojuak,
1964,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Nine from Little Rock,
1964,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,140 Days under the World,
1964,FILM EDITING,FILM EDITING,FALSE,Becket,
1964,FILM EDITING,FILM EDITING,FALSE,Father Goose,
1964,FILM EDITING,FILM EDITING,FALSE,"Hush...Hush, Sweet Charlotte",
1964,FILM EDITING,FILM EDITING,TRUE,Mary Poppins,
1964,FILM EDITING,FILM EDITING,FALSE,My Fair Lady,
1964,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Raven's End,
1964,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Sallah,
1964,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Umbrellas of Cherbourg,
1964,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Woman in the Dunes,
1964,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,"Yesterday, Today and Tomorrow",
1964,MUSIC,MUSIC (Music Score--substantially original),FALSE,Becket,
1964,MUSIC,MUSIC (Music Score--substantially original),FALSE,The Fall of the Roman Empire,
1964,MUSIC,MUSIC (Music Score--substantially original),FALSE,"Hush...Hush, Sweet Charlotte",
1964,MUSIC,MUSIC (Music Score--substantially original),TRUE,Mary Poppins,
1964,MUSIC,MUSIC (Music Score--substantially original),FALSE,The Pink Panther,
1964,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,A Hard Day's Night,
1964,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Mary Poppins,
1964,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),TRUE,My Fair Lady,
1964,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Robin and the 7 Hoods,
1964,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,The Unsinkable Molly Brown,
1964,MUSIC,MUSIC (Song),TRUE,Mary Poppins,
1964,MUSIC,MUSIC (Song),FALSE,Dear Heart,
1964,MUSIC,MUSIC (Song),FALSE,"Hush...Hush, Sweet Charlotte",
1964,MUSIC,MUSIC (Song),FALSE,Robin and the 7 Hoods,
1964,MUSIC,MUSIC (Song),FALSE,Where Love Has Gone,
1964,BEST PICTURE,BEST PICTURE,FALSE,Becket,
1964,BEST PICTURE,BEST PICTURE,FALSE,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,
1964,BEST PICTURE,BEST PICTURE,FALSE,Mary Poppins,
1964,BEST PICTURE,BEST PICTURE,TRUE,My Fair Lady,
1964,BEST PICTURE,BEST PICTURE,FALSE,Zorba the Greek,
1964,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Christmas Cracker,
1964,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,How to Avoid Friendship,
1964,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Nudnik #2,
1964,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,The Pink Phink,
1964,SHORT FILM,SHORT SUBJECT (Live Action),TRUE,Casals Conducts: 1964,
1964,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Help! My Snowman's Burning Down,
1964,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,The Legend of Jimmy Blue Eyes,
1964,SOUND,SOUND,FALSE,Becket,
1964,SOUND,SOUND,FALSE,Father Goose,
1964,SOUND,SOUND,FALSE,Mary Poppins,
1964,SOUND,SOUND,TRUE,My Fair Lady,
1964,SOUND,SOUND,FALSE,The Unsinkable Molly Brown,
1964,SOUND,SOUND EFFECTS,TRUE,Goldfinger,
1964,SOUND,SOUND EFFECTS,FALSE,The Lively Set,
1964,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,TRUE,Mary Poppins,
1964,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,FALSE,7 Faces of Dr. Lao,
1964,WRITING,WRITING (Screenplay--based on material from another medium),TRUE,Becket,
1964,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,
1964,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Mary Poppins,
1964,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,My Fair Lady,
1964,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Zorba the Greek,
1964,WRITING,WRITING (Story and Screenplay--written directly for the screen),TRUE,Father Goose,
1964,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,A Hard Day's Night,
1964,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,"One Potato, Two Potato",
1964,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Organizer,
1964,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,That Man from Rio,
1963,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,America America,
1963,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Federico Fellini's 8-1/2,
1963,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Hud,
1963,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Love with the Proper Stranger,
1963,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Twilight of Honor,
1963,ART DIRECTION,ART DIRECTION (Color),FALSE,The Cardinal,
1963,ART DIRECTION,ART DIRECTION (Color),TRUE,Cleopatra,
1963,ART DIRECTION,ART DIRECTION (Color),FALSE,Come Blow Your Horn,
1963,ART DIRECTION,ART DIRECTION (Color),FALSE,How the West Was Won,
1963,ART DIRECTION,ART DIRECTION (Color),FALSE,Tom Jones,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Balcony,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Caretakers,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,Hud,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Lilies of the Field,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Love with the Proper Stranger,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Cardinal,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,Cleopatra,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,How the West Was Won,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Irma La Douce,
1963,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,"It's a Mad, Mad, Mad, Mad World",
1963,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),TRUE,Federico Fellini's 8-1/2,
1963,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,Love with the Proper Stranger,
1963,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,The Stripper,
1963,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,Toys in the Attic,
1963,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,Wives and Lovers,
1963,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,The Cardinal,
1963,COSTUME DESIGN,COSTUME DESIGN (Color),TRUE,Cleopatra,
1963,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,How the West Was Won,
1963,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,The Leopard,
1963,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,A New Kind of Love,
1963,DIRECTING,DIRECTING,FALSE,America America,
1963,DIRECTING,DIRECTING,FALSE,The Cardinal,
1963,DIRECTING,DIRECTING,FALSE,Federico Fellini's 8-1/2,
1963,DIRECTING,DIRECTING,FALSE,Hud,
1963,DIRECTING,DIRECTING,TRUE,Tom Jones,
1963,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Le Maillon et la Chaine (The Link and the Chain),
1963,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Robert Frost: A Lover's Quarrel with the World,
1963,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Terminus,
1963,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Yanks Are Coming,
1963,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Chagall,
1963,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Five Cities of June,
1963,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Spirit of America,
1963,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Thirty Million Letters,
1963,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,To Live Again,
1963,FILM EDITING,FILM EDITING,FALSE,The Cardinal,
1963,FILM EDITING,FILM EDITING,FALSE,Cleopatra,
1963,FILM EDITING,FILM EDITING,FALSE,The Great Escape,
1963,FILM EDITING,FILM EDITING,TRUE,How the West Was Won,
1963,FILM EDITING,FILM EDITING,FALSE,"It's a Mad, Mad, Mad, Mad World",
1963,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Federico Fellini's 8-1/2,
1963,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Knife in the Water,
1963,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Los Tarantos,
1963,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Red Lanterns,
1963,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Twin Sisters of Kyoto,
1963,MUSIC,MUSIC (Music Score--substantially original),FALSE,Cleopatra,
1963,MUSIC,MUSIC (Music Score--substantially original),FALSE,55 Days at Peking,
1963,MUSIC,MUSIC (Music Score--substantially original),FALSE,How the West Was Won,
1963,MUSIC,MUSIC (Music Score--substantially original),FALSE,"It's a Mad, Mad, Mad, Mad World",
1963,MUSIC,MUSIC (Music Score--substantially original),TRUE,Tom Jones,
1963,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Bye Bye Birdie,
1963,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),TRUE,Irma La Douce,
1963,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,A New Kind of Love,
1963,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Sundays and Cybele,
1963,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,The Sword in the Stone,
1963,MUSIC,MUSIC (Song),TRUE,Papa's Delicate Condition,
1963,MUSIC,MUSIC (Song),FALSE,Charade,
1963,MUSIC,MUSIC (Song),FALSE,"It's a Mad, Mad, Mad, Mad World",
1963,MUSIC,MUSIC (Song),FALSE,Mondo Cane,
1963,MUSIC,MUSIC (Song),FALSE,55 Days at Peking,
1963,BEST PICTURE,BEST PICTURE,FALSE,America America,
1963,BEST PICTURE,BEST PICTURE,FALSE,Cleopatra,
1963,BEST PICTURE,BEST PICTURE,FALSE,How the West Was Won,
1963,BEST PICTURE,BEST PICTURE,FALSE,Lilies of the Field,
1963,BEST PICTURE,BEST PICTURE,TRUE,Tom Jones,
1963,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Automania 2000,
1963,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,The Critic,
1963,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Game (Igra),
1963,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,My Financial Career,
1963,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Pianissimo,
1963,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,The Concert,
1963,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Home-Made Car,
1963,SHORT FILM,SHORT SUBJECT (Live Action),TRUE,An Occurrence at Owl Creek Bridge,
1963,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Six-Sided Triangle,
1963,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,That's Me,
1963,SOUND,SOUND,FALSE,Bye Bye Birdie,
1963,SOUND,SOUND,FALSE,"Captain Newman, M.D.",
1963,SOUND,SOUND,FALSE,Cleopatra,
1963,SOUND,SOUND,TRUE,How the West Was Won,
1963,SOUND,SOUND,FALSE,"It's a Mad, Mad, Mad, Mad World",
1963,SOUND,SOUND EFFECTS,FALSE,A Gathering of Eagles,
1963,SOUND,SOUND EFFECTS,TRUE,"It's a Mad, Mad, Mad, Mad World",
1963,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,The Birds,
1963,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,Cleopatra,
1963,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,"Captain Newman, M.D.",
1963,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Hud,
1963,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Lilies of the Field,
1963,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Sundays and Cybele,
1963,WRITING,WRITING (Screenplay--based on material from another medium),TRUE,Tom Jones,
1963,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,America America,
1963,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,Federico Fellini's 8-1/2,
1963,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Four Days of Naples,
1963,WRITING,WRITING (Story and Screenplay--written directly for the screen),TRUE,How the West Was Won,
1963,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,Love with the Proper Stranger,
1962,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Days of Wine and Roses,
1962,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Longest Day,
1962,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Period of Adjustment,
1962,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Pigeon That Took Rome,
1962,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,To Kill a Mockingbird,
1962,ART DIRECTION,ART DIRECTION (Color),TRUE,Lawrence of Arabia,
1962,ART DIRECTION,ART DIRECTION (Color),FALSE,Meredith Willson's The Music Man,
1962,ART DIRECTION,ART DIRECTION (Color),FALSE,Mutiny on the Bounty,
1962,ART DIRECTION,ART DIRECTION (Color),FALSE,That Touch of Mink,
1962,ART DIRECTION,ART DIRECTION (Color),FALSE,The Wonderful World of the Brothers Grimm,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Birdman of Alcatraz,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,The Longest Day,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,To Kill a Mockingbird,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Two for the Seesaw,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,What Ever Happened to Baby Jane?,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Gypsy,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Hatari!,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),TRUE,Lawrence of Arabia,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Mutiny on the Bounty,
1962,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,The Wonderful World of the Brothers Grimm,
1962,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,Days of Wine and Roses,
1962,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,The Man Who Shot Liberty Valance,
1962,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,The Miracle Worker,
1962,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),FALSE,Phaedra,
1962,COSTUME DESIGN,COSTUME DESIGN (Black-and-White),TRUE,What Ever Happened to Baby Jane?,
1962,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,Bon Voyage!,
1962,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,Gypsy,
1962,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,Meredith Willson's The Music Man,
1962,COSTUME DESIGN,COSTUME DESIGN (Color),FALSE,My Geisha,
1962,COSTUME DESIGN,COSTUME DESIGN (Color),TRUE,The Wonderful World of the Brothers Grimm,
1962,DIRECTING,DIRECTING,FALSE,David and Lisa,
1962,DIRECTING,DIRECTING,FALSE,Divorce--Italian Style,
1962,DIRECTING,DIRECTING,TRUE,Lawrence of Arabia,
1962,DIRECTING,DIRECTING,FALSE,The Miracle Worker,
1962,DIRECTING,DIRECTING,FALSE,To Kill a Mockingbird,
1962,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Alvorada (Brazil's Changing Face),
1962,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Black Fox,
1962,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Dylan Thomas,
1962,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The John Glenn Story,
1962,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Road to the Wall,
1962,FILM EDITING,FILM EDITING,TRUE,Lawrence of Arabia,
1962,FILM EDITING,FILM EDITING,FALSE,The Longest Day,
1962,FILM EDITING,FILM EDITING,FALSE,The Manchurian Candidate,
1962,FILM EDITING,FILM EDITING,FALSE,Meredith Willson's The Music Man,
1962,FILM EDITING,FILM EDITING,FALSE,Mutiny on the Bounty,
1962,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Electra,
1962,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Four Days of Naples,
1962,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Keeper of Promises (The Given Word),
1962,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Sundays and Cybele,
1962,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Tlayucan,
1962,MUSIC,MUSIC (Music Score--substantially original),FALSE,Freud,
1962,MUSIC,MUSIC (Music Score--substantially original),TRUE,Lawrence of Arabia,
1962,MUSIC,MUSIC (Music Score--substantially original),FALSE,Mutiny on the Bounty,
1962,MUSIC,MUSIC (Music Score--substantially original),FALSE,Taras Bulba,
1962,MUSIC,MUSIC (Music Score--substantially original),FALSE,To Kill a Mockingbird,
1962,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Billy Rose's Jumbo,
1962,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Gigot,
1962,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Gypsy,
1962,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),TRUE,Meredith Willson's The Music Man,
1962,MUSIC,MUSIC (Scoring of Music--adaptation or treatment),FALSE,The Wonderful World of the Brothers Grimm,
1962,MUSIC,MUSIC (Song),TRUE,Days of Wine and Roses,
1962,MUSIC,MUSIC (Song),FALSE,Mutiny on the Bounty,
1962,MUSIC,MUSIC (Song),FALSE,Two for the Seesaw,
1962,MUSIC,MUSIC (Song),FALSE,Tender Is the Night,
1962,MUSIC,MUSIC (Song),FALSE,Walk on the Wild Side,
1962,BEST PICTURE,BEST PICTURE,TRUE,Lawrence of Arabia,
1962,BEST PICTURE,BEST PICTURE,FALSE,The Longest Day,
1962,BEST PICTURE,BEST PICTURE,FALSE,Meredith Willson's The Music Man,
1962,BEST PICTURE,BEST PICTURE,FALSE,Mutiny on the Bounty,
1962,BEST PICTURE,BEST PICTURE,FALSE,To Kill a Mockingbird,
1962,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,The Hole,
1962,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Icarus Montgolfier Wright,
1962,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Now Hear This,
1962,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Self Defense--For Cowards,
1962,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Symposium on Popular Songs,
1962,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Big City Blues,
1962,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,The Cadillac,
1962,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,The Cliff Dwellers (formerly titled 'One Plus One'),
1962,SHORT FILM,SHORT SUBJECT (Live Action),TRUE,Heureux Anniversaire (Happy Anniversary),
1962,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Pan,
1962,SOUND,SOUND,FALSE,Bon Voyage!,
1962,SOUND,SOUND,TRUE,Lawrence of Arabia,
1962,SOUND,SOUND,FALSE,Meredith Willson's The Music Man,
1962,SOUND,SOUND,FALSE,That Touch of Mink,
1962,SOUND,SOUND,FALSE,What Ever Happened to Baby Jane?,
1962,SPECIAL EFFECTS,SPECIAL EFFECTS,TRUE,The Longest Day,
1962,SPECIAL EFFECTS,SPECIAL EFFECTS,FALSE,Mutiny on the Bounty,
1962,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,David and Lisa,
1962,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Lawrence of Arabia,
1962,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Lolita,
1962,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,The Miracle Worker,
1962,WRITING,WRITING (Screenplay--based on material from another medium),TRUE,To Kill a Mockingbird,
1962,WRITING,WRITING (Story and Screenplay--written directly for the screen),TRUE,Divorce--Italian Style,
1962,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,Freud,
1962,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,Last Year at Marienbad,
1962,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,That Touch of Mink,
1962,WRITING,WRITING (Story and Screenplay--written directly for the screen),FALSE,Through a Glass Darkly,
1961,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Absent Minded Professor,
1961,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,The Children's Hour,
1961,ART DIRECTION,ART DIRECTION (Black-and-White),TRUE,The Hustler,
1961,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,Judgment at Nuremberg,
1961,ART DIRECTION,ART DIRECTION (Black-and-White),FALSE,La Dolce Vita,
1961,ART DIRECTION,ART DIRECTION (Color),FALSE,Breakfast at Tiffany's,
1961,ART DIRECTION,ART DIRECTION (Color),FALSE,El Cid,
1961,ART DIRECTION,ART DIRECTION (Color),FALSE,Flower Drum Song,
1961,ART DIRECTION,ART DIRECTION (Color),FALSE,Summer and Smoke,
1961,ART DIRECTION,ART DIRECTION (Color),TRUE,West Side Story,
1961,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Absent Minded Professor,
1961,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,The Children's Hour,
1961,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),TRUE,The Hustler,
1961,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,Judgment at Nuremberg,
1961,CINEMATOGRAPHY,CINEMATOGRAPHY (Black-and-White),FALSE,"One, Two, Three",
1961,CINEMATOGRAPHY,CINEMATOGRAPHY (Color),FALSE,Fanny,
